Restaurant ID,Order ID,Order Time,Order Status,Item Name,Customizations,Special Instructions,Item Price,Order Price
f3c36bae-15aa-4766-99b7-6164730a5864,b66f31d5-5ca8-4634-9b22-3e0ef9ab981b,,COMPLETED,,,,,
f3c36bae-15aa-4766-99b7-6164730a5864,b66f31d5-5ca8-4634-9b22-3e0ef9ab981b,,COMPLETED,,,,,
f3c36bae-15aa-4766-99b7-6164730a5864,b66f31d5-5ca8-4634-9b22-3e0ef9ab981b,,COMPLETED,,,,,
c7ca32fd-d6d2-4e68-8279-a590ddd6181f,7d836e8e-d021-4dda-8f70-fa531b5f995e,,COMPLETED,,,,,
c7ca32fd-d6d2-4e68-8279-a590ddd6181f,7d836e8e-d021-4dda-8f70-fa531b5f995e,,COMPLETED,,,,,
22b69cc3-1f14-4927-aafc-bb8c686fccbe,2c767b33-dc03-4d1d-8096-987850aa60f5,,COMPLETED,,,,,
22b69cc3-1f14-4927-aafc-bb8c686fccbe,2c767b33-dc03-4d1d-8096-987850aa60f5,,COMPLETED,,,,,
31c7f3c1-ba12-4594-bdbe-f358d419999a,e3779892-cbc4-477e-9c43-68f9eaa12ea0,,COMPLETED,,,,,
31c7f3c1-ba12-4594-bdbe-f358d419999a,e3779892-cbc4-477e-9c43-68f9eaa12ea0,,COMPLETED,,,,,
31c7f3c1-ba12-4594-bdbe-f358d419999a,e3779892-cbc4-477e-9c43-68f9eaa12ea0,,COMPLETED,,,,,
f3c36bae-15aa-4766-99b7-6164730a5864,cf4c4a36-c661-45db-8103-07a6d039a8ad,,COMPLETED,,,,,
f3c36bae-15aa-4766-99b7-6164730a5864,cf4c4a36-c661-45db-8103-07a6d039a8ad,,COMPLETED,,,,,
257b11fc-5a49-438f-8c1e-d0e008269e6e,144bf4c5-737b-414c-96e8-a8cdd5067f13,,COMPLETED,,,,,
257b11fc-5a49-438f-8c1e-d0e008269e6e,144bf4c5-737b-414c-96e8-a8cdd5067f13,,COMPLETED,,,,,
257b11fc-5a49-438f-8c1e-d0e008269e6e,144bf4c5-737b-414c-96e8-a8cdd5067f13,,COMPLETED,,,,,
257b11fc-5a49-438f-8c1e-d0e008269e6e,144bf4c5-737b-414c-96e8-a8cdd5067f13,,COMPLETED,,,,,
257b11fc-5a49-438f-8c1e-d0e008269e6e,144bf4c5-737b-414c-96e8-a8cdd5067f13,,COMPLETED,,,,,
9e50cefb-7e20-4a1b-9a68-739858eea704,cba43999-30e3-49b8-bad3-ec8746afbd47,,COMPLETED,,,,,
9e50cefb-7e20-4a1b-9a68-739858eea704,cba43999-30e3-49b8-bad3-ec8746afbd47,,COMPLETED,,,,,
e8ea89ed-a4db-4197-b796-f1fea2bbacb8,b933eb2f-ea88-445e-bb64-eea32e9fd7cd,,COMPLETED,,,,,
e8ea89ed-a4db-4197-b796-f1fea2bbacb8,b933eb2f-ea88-445e-bb64-eea32e9fd7cd,,COMPLETED,,,,,
a90c3670-7c95-4a86-9854-86cda84287a0,a3433db6-6332-4e09-b0df-5f36954d70a0,,COMPLETED,,,,,
a90c3670-7c95-4a86-9854-86cda84287a0,a3433db6-6332-4e09-b0df-5f36954d70a0,,COMPLETED,,,,,
d780d26f-0e87-5859-9a2b-a8ef9be4e8ab,1314d588-17a6-4e9e-b0eb-1506064ebb15,,COMPLETED,,,,,
d780d26f-0e87-5859-9a2b-a8ef9be4e8ab,1314d588-17a6-4e9e-b0eb-1506064ebb15,,COMPLETED,,,,,
59ccfe49-71d4-4f51-abbf-1d0415ba3f96,159f5ad2-d370-44ab-8a07-fda2fe7b2f91,,COMPLETED,,,,,
59ccfe49-71d4-4f51-abbf-1d0415ba3f96,159f5ad2-d370-44ab-8a07-fda2fe7b2f91,,COMPLETED,,,,,
f3c36bae-15aa-4766-99b7-6164730a5864,4b4f8f74-aaf7-4f1c-846c-3599caa7f226,,COMPLETED,,,,,
f3c36bae-15aa-4766-99b7-6164730a5864,4b4f8f74-aaf7-4f1c-846c-3599caa7f226,,COMPLETED,,,,,
21d9a57e-edba-45d0-92ee-0fd09ebea0a6,bb3bdbbd-4bf8-41ef-aece-0fd2590a04de,,COMPLETED,,,,,
21d9a57e-edba-45d0-92ee-0fd09ebea0a6,bb3bdbbd-4bf8-41ef-aece-0fd2590a04de,,COMPLETED,,,,,
21d9a57e-edba-45d0-92ee-0fd09ebea0a6,bb3bdbbd-4bf8-41ef-aece-0fd2590a04de,,COMPLETED,,,,,
21d9a57e-edba-45d0-92ee-0fd09ebea0a6,bb3bdbbd-4bf8-41ef-aece-0fd2590a04de,,COMPLETED,,,,,
21d9a57e-edba-45d0-92ee-0fd09ebea0a6,bb3bdbbd-4bf8-41ef-aece-0fd2590a04de,,COMPLETED,,,,,
cc63ba71-6b14-442e-b4f8-abda8d826d88,8a11be94-6c3f-44cf-9d39-a9da2aa8f7b9,,COMPLETED,,,,,
cc63ba71-6b14-442e-b4f8-abda8d826d88,8a11be94-6c3f-44cf-9d39-a9da2aa8f7b9,,COMPLETED,,,,,
22b69cc3-1f14-4927-aafc-bb8c686fccbe,df69ee00-1c6c-40c5-949a-47483b543632,,COMPLETED,,,,,
22b69cc3-1f14-4927-aafc-bb8c686fccbe,df69ee00-1c6c-40c5-949a-47483b543632,,COMPLETED,,,,,
6d7accf6-da5e-4aea-aa30-73b4a44a5502,05fe52a8-b340-48d2-8e71-b75446c45cce,,COMPLETED,,,,,
6d7accf6-da5e-4aea-aa30-73b4a44a5502,05fe52a8-b340-48d2-8e71-b75446c45cce,,COMPLETED,,,,,
b0727eae-58f0-4fb4-876f-928e845a7c34,1f5cb6d5-c0a3-47b8-a25e-37457328aa06,,COMPLETED,,,,,
4eaf5977-dbd5-418c-978d-638226d7244e,1186618b-4d6e-44ac-bcb4-1a28520f01c2,,COMPLETED,,,,,
4eaf5977-dbd5-418c-978d-638226d7244e,1186618b-4d6e-44ac-bcb4-1a28520f01c2,,COMPLETED,,,,,
3736dfa3-b164-4d62-bd89-53ae46aeb045,e856c580-513f-4710-94dd-bc88adbc6c8a,,COMPLETED,,,,,
3736dfa3-b164-4d62-bd89-53ae46aeb045,e856c580-513f-4710-94dd-bc88adbc6c8a,,COMPLETED,,,,,
3736dfa3-b164-4d62-bd89-53ae46aeb045,e856c580-513f-4710-94dd-bc88adbc6c8a,,COMPLETED,,,,,
b92f71af-4c58-488e-865d-880c5c03396f,d799b7e6-83fb-4025-939c-0e9889259cac,,COMPLETED,,,,,
b92f71af-4c58-488e-865d-880c5c03396f,d799b7e6-83fb-4025-939c-0e9889259cac,,COMPLETED,,,,,
b84ef8aa-1d5d-4534-bd26-67e47ad481ec,e728f94f-20c6-4d3f-9511-c881be1be435,,COMPLETED,,,,,
b84ef8aa-1d5d-4534-bd26-67e47ad481ec,e728f94f-20c6-4d3f-9511-c881be1be435,,COMPLETED,,,,,
b84ef8aa-1d5d-4534-bd26-67e47ad481ec,e728f94f-20c6-4d3f-9511-c881be1be435,,COMPLETED,,,,,
b84ef8aa-1d5d-4534-bd26-67e47ad481ec,e728f94f-20c6-4d3f-9511-c881be1be435,,COMPLETED,,,,,
f3c36bae-15aa-4766-99b7-6164730a5864,22dec3f9-3bc1-4afb-9fd3-ef5e2e6cdf61,,COMPLETED,,,,,
f3c36bae-15aa-4766-99b7-6164730a5864,22dec3f9-3bc1-4afb-9fd3-ef5e2e6cdf61,,COMPLETED,,,,,
f3c36bae-15aa-4766-99b7-6164730a5864,22dec3f9-3bc1-4afb-9fd3-ef5e2e6cdf61,,COMPLETED,,,,,
f3c36bae-15aa-4766-99b7-6164730a5864,22dec3f9-3bc1-4afb-9fd3-ef5e2e6cdf61,,COMPLETED,,,,,
f3c36bae-15aa-4766-99b7-6164730a5864,22dec3f9-3bc1-4afb-9fd3-ef5e2e6cdf61,,COMPLETED,,,,,
22b69cc3-1f14-4927-aafc-bb8c686fccbe,333558a9-7558-44d5-ba2c-5b055fee66b0,,COMPLETED,,,,,
22b69cc3-1f14-4927-aafc-bb8c686fccbe,333558a9-7558-44d5-ba2c-5b055fee66b0,,COMPLETED,,,,,
e4e99632-c610-4835-abd3-e875df485e44,15646d83-e9c6-4fd5-9a0f-8abd55d74ed5,,COMPLETED,,,,,
e4e99632-c610-4835-abd3-e875df485e44,15646d83-e9c6-4fd5-9a0f-8abd55d74ed5,,COMPLETED,,,,,
3736dfa3-b164-4d62-bd89-53ae46aeb045,b33fafe1-704b-46e0-a4bd-328e57ec0632,,COMPLETED,,,,,
3736dfa3-b164-4d62-bd89-53ae46aeb045,b33fafe1-704b-46e0-a4bd-328e57ec0632,,COMPLETED,,,,,
3736dfa3-b164-4d62-bd89-53ae46aeb045,b33fafe1-704b-46e0-a4bd-328e57ec0632,,COMPLETED,,,,,
31c7f3c1-ba12-4594-bdbe-f358d419999a,1b5bd651-c91a-4b0b-ab7a-29c2ccee4af0,,COMPLETED,,,,,
31c7f3c1-ba12-4594-bdbe-f358d419999a,1b5bd651-c91a-4b0b-ab7a-29c2ccee4af0,,COMPLETED,,,,,
31c7f3c1-ba12-4594-bdbe-f358d419999a,1b5bd651-c91a-4b0b-ab7a-29c2ccee4af0,,COMPLETED,,,,,
a90c3670-7c95-4a86-9854-86cda84287a0,69b8e09c-35ff-4b14-9fce-d2f40a0d3485,,COMPLETED,,,,,
a90c3670-7c95-4a86-9854-86cda84287a0,69b8e09c-35ff-4b14-9fce-d2f40a0d3485,,COMPLETED,,,,,
6d7accf6-da5e-4aea-aa30-73b4a44a5502,c2c2bb25-4f5a-436d-bedf-0cf1a83a3f36,,COMPLETED,,,,,
7c409bfa-9905-4047-be0d-daab9d0862ea,21af2f5c-9ee0-4bfd-b3c6-9d634bd6192a,,COMPLETED,,,,,
7c409bfa-9905-4047-be0d-daab9d0862ea,21af2f5c-9ee0-4bfd-b3c6-9d634bd6192a,,COMPLETED,,,,,
7c409bfa-9905-4047-be0d-daab9d0862ea,21af2f5c-9ee0-4bfd-b3c6-9d634bd6192a,,COMPLETED,,,,,
7c409bfa-9905-4047-be0d-daab9d0862ea,21af2f5c-9ee0-4bfd-b3c6-9d634bd6192a,,COMPLETED,,,,,
7c409bfa-9905-4047-be0d-daab9d0862ea,21af2f5c-9ee0-4bfd-b3c6-9d634bd6192a,,COMPLETED,,,,,
b92f71af-4c58-488e-865d-880c5c03396f,496c44e5-25c7-47f8-995e-ec19d596aa4d,,COMPLETED,,,,,
a6e34306-a7ce-43e0-8615-8fb25a1e8553,9de5a59a-d735-4100-86a7-5530d61249e9,,COMPLETED,,,,,
b84ef8aa-1d5d-4534-bd26-67e47ad481ec,c4edf6e5-ce8b-478e-a381-17495df4d8c7,,COMPLETED,,,,,
b84ef8aa-1d5d-4534-bd26-67e47ad481ec,c4edf6e5-ce8b-478e-a381-17495df4d8c7,,COMPLETED,,,,,
b84ef8aa-1d5d-4534-bd26-67e47ad481ec,c4edf6e5-ce8b-478e-a381-17495df4d8c7,,COMPLETED,,,,,
b84ef8aa-1d5d-4534-bd26-67e47ad481ec,c4edf6e5-ce8b-478e-a381-17495df4d8c7,,COMPLETED,,,,,
b84ef8aa-1d5d-4534-bd26-67e47ad481ec,c4edf6e5-ce8b-478e-a381-17495df4d8c7,,COMPLETED,,,,,
b84ef8aa-1d5d-4534-bd26-67e47ad481ec,c4edf6e5-ce8b-478e-a381-17495df4d8c7,,COMPLETED,,,,,
f3c36bae-15aa-4766-99b7-6164730a5864,1805efad-bf87-48a8-bac7-d0048fbe66a6,,COMPLETED,,,,,
f3c36bae-15aa-4766-99b7-6164730a5864,1805efad-bf87-48a8-bac7-d0048fbe66a6,,COMPLETED,,,,,
6d7accf6-da5e-4aea-aa30-73b4a44a5502,fef32dc6-7126-4659-b752-71fcb3ef2847,,COMPLETED,,,,,
6d7accf6-da5e-4aea-aa30-73b4a44a5502,fef32dc6-7126-4659-b752-71fcb3ef2847,,COMPLETED,,,,,
b50d0202-fb48-4f6f-9f77-73caf4246ce6,d1ccffb0-5bd4-488e-8120-e7f84af840fd,,COMPLETED,,,,,
b50d0202-fb48-4f6f-9f77-73caf4246ce6,d1ccffb0-5bd4-488e-8120-e7f84af840fd,,COMPLETED,,,,,
cc63ba71-6b14-442e-b4f8-abda8d826d88,3137fc8a-2b9e-45de-b10e-c7f85e2c6127,,COMPLETED,,,,,
cc63ba71-6b14-442e-b4f8-abda8d826d88,3137fc8a-2b9e-45de-b10e-c7f85e2c6127,,COMPLETED,,,,,
cc63ba71-6b14-442e-b4f8-abda8d826d88,3137fc8a-2b9e-45de-b10e-c7f85e2c6127,,COMPLETED,,,,,
b84ef8aa-1d5d-4534-bd26-67e47ad481ec,810332b3-6270-405c-a42a-730cb2f48b33,,COMPLETED,,,,,
b84ef8aa-1d5d-4534-bd26-67e47ad481ec,810332b3-6270-405c-a42a-730cb2f48b33,,COMPLETED,,,,,
b84ef8aa-1d5d-4534-bd26-67e47ad481ec,810332b3-6270-405c-a42a-730cb2f48b33,,COMPLETED,,,,,
b84ef8aa-1d5d-4534-bd26-67e47ad481ec,810332b3-6270-405c-a42a-730cb2f48b33,,COMPLETED,,,,,
b84ef8aa-1d5d-4534-bd26-67e47ad481ec,810332b3-6270-405c-a42a-730cb2f48b33,,COMPLETED,,,,,
3736dfa3-b164-4d62-bd89-53ae46aeb045,3f3839d6-7731-4823-bb1e-46508ad116f4,,COMPLETED,,,,,
3736dfa3-b164-4d62-bd89-53ae46aeb045,3f3839d6-7731-4823-bb1e-46508ad116f4,,COMPLETED,,,,,
3736dfa3-b164-4d62-bd89-53ae46aeb045,3f3839d6-7731-4823-bb1e-46508ad116f4,,COMPLETED,,,,,
3736dfa3-b164-4d62-bd89-53ae46aeb045,3f3839d6-7731-4823-bb1e-46508ad116f4,,COMPLETED,,,,,
22b69cc3-1f14-4927-aafc-bb8c686fccbe,dd6d30dd-33b6-4327-91a5-6493075724a8,,COMPLETED,,,,,
22b69cc3-1f14-4927-aafc-bb8c686fccbe,dd6d30dd-33b6-4327-91a5-6493075724a8,,COMPLETED,,,,,
f3c36bae-15aa-4766-99b7-6164730a5864,40052a14-2341-4aee-88ea-5108294b4cc2,,COMPLETED,,,,,
f3c36bae-15aa-4766-99b7-6164730a5864,40052a14-2341-4aee-88ea-5108294b4cc2,,COMPLETED,,,,,
1f558462-22f4-4c43-8f6f-bf7b88a3893e,3c53b282-2f7c-4302-a892-94dfab6c19dc,,COMPLETED,,,,,
1f558462-22f4-4c43-8f6f-bf7b88a3893e,3c53b282-2f7c-4302-a892-94dfab6c19dc,,COMPLETED,,,,,
3736dfa3-b164-4d62-bd89-53ae46aeb045,42630104-d643-40bf-9662-11a2a572197b,,COMPLETED,,,,,
3736dfa3-b164-4d62-bd89-53ae46aeb045,42630104-d643-40bf-9662-11a2a572197b,,COMPLETED,,,,,
3736dfa3-b164-4d62-bd89-53ae46aeb045,42630104-d643-40bf-9662-11a2a572197b,,COMPLETED,,,,,
3736dfa3-b164-4d62-bd89-53ae46aeb045,42630104-d643-40bf-9662-11a2a572197b,,COMPLETED,,,,,
22b69cc3-1f14-4927-aafc-bb8c686fccbe,4c6f2646-76b5-40db-a67b-110e6ea139ed,,COMPLETED,,,,,
22b69cc3-1f14-4927-aafc-bb8c686fccbe,4c6f2646-76b5-40db-a67b-110e6ea139ed,,COMPLETED,,,,,
d8834c0a-e674-4750-9594-ca79412cd64f,58732bed-86d4-481a-8f88-153d1316c129,,COMPLETED,,,,,
d8834c0a-e674-4750-9594-ca79412cd64f,58732bed-86d4-481a-8f88-153d1316c129,,COMPLETED,,,,,
d8834c0a-e674-4750-9594-ca79412cd64f,58732bed-86d4-481a-8f88-153d1316c129,,COMPLETED,,,,,
d8834c0a-e674-4750-9594-ca79412cd64f,58732bed-86d4-481a-8f88-153d1316c129,,COMPLETED,,,,,
f3c36bae-15aa-4766-99b7-6164730a5864,74ae1da1-ea92-4e06-a0a4-2f32632e08fd,,COMPLETED,,,,,
f3c36bae-15aa-4766-99b7-6164730a5864,74ae1da1-ea92-4e06-a0a4-2f32632e08fd,,COMPLETED,,,,,
5d833a44-31dc-52eb-b568-faf6fbbd41f9,a7955e30-f75c-49c8-afb3-4abf28b33f99,,COMPLETED,,,,,
910cc907-00e7-425d-9a39-da66f1e45379,7df41dda-e2f2-4f63-bd89-6c45d9c0608d,,COMPLETED,,,,,
910cc907-00e7-425d-9a39-da66f1e45379,7df41dda-e2f2-4f63-bd89-6c45d9c0608d,,COMPLETED,,,,,
f3c36bae-15aa-4766-99b7-6164730a5864,ada53f40-f7f8-49d7-8598-489dcaf85066,,COMPLETED,,,,,
f3c36bae-15aa-4766-99b7-6164730a5864,ada53f40-f7f8-49d7-8598-489dcaf85066,,COMPLETED,,,,,
31c7f3c1-ba12-4594-bdbe-f358d419999a,4bcf89d8-c53d-4c74-a71a-ae355efbd631,,COMPLETED,,,,,
31c7f3c1-ba12-4594-bdbe-f358d419999a,4bcf89d8-c53d-4c74-a71a-ae355efbd631,,COMPLETED,,,,,
56613893-cf80-4633-a6ff-8040c5020bb0,09bfa0a6-89ca-4a58-8e66-b150e106f786,,COMPLETED,,,,,
56613893-cf80-4633-a6ff-8040c5020bb0,09bfa0a6-89ca-4a58-8e66-b150e106f786,,COMPLETED,,,,,
56613893-cf80-4633-a6ff-8040c5020bb0,09bfa0a6-89ca-4a58-8e66-b150e106f786,,COMPLETED,,,,,
6d7accf6-da5e-4aea-aa30-73b4a44a5502,52e15632-78b1-4fde-95ec-a9a1d2473472,,COMPLETED,,,,,
6d7accf6-da5e-4aea-aa30-73b4a44a5502,52e15632-78b1-4fde-95ec-a9a1d2473472,,COMPLETED,,,,,
31c7f3c1-ba12-4594-bdbe-f358d419999a,7b8b15b2-bfa9-4113-aa48-fed43d0bdd5f,,COMPLETED,,,,,
31c7f3c1-ba12-4594-bdbe-f358d419999a,7b8b15b2-bfa9-4113-aa48-fed43d0bdd5f,,COMPLETED,,,,,
31c7f3c1-ba12-4594-bdbe-f358d419999a,7b8b15b2-bfa9-4113-aa48-fed43d0bdd5f,,COMPLETED,,,,,
7c409bfa-9905-4047-be0d-daab9d0862ea,e2c64173-9b1c-4ff0-a512-f40d09b90d0d,,COMPLETED,,,,,
7c409bfa-9905-4047-be0d-daab9d0862ea,e2c64173-9b1c-4ff0-a512-f40d09b90d0d,,COMPLETED,,,,,
22b69cc3-1f14-4927-aafc-bb8c686fccbe,8591d983-17e3-482f-a5e3-ad0bfc6afd85,,COMPLETED,,,,,
22b69cc3-1f14-4927-aafc-bb8c686fccbe,8591d983-17e3-482f-a5e3-ad0bfc6afd85,,COMPLETED,,,,,
3e78a8c7-e1f0-4da6-a61a-5272b4e71564,dfb9e401-c99f-47bf-aaa1-c903d2257055,,COMPLETED,,,,,
3e78a8c7-e1f0-4da6-a61a-5272b4e71564,dfb9e401-c99f-47bf-aaa1-c903d2257055,,COMPLETED,,,,,
3e78a8c7-e1f0-4da6-a61a-5272b4e71564,dfb9e401-c99f-47bf-aaa1-c903d2257055,,COMPLETED,,,,,
3e78a8c7-e1f0-4da6-a61a-5272b4e71564,dfb9e401-c99f-47bf-aaa1-c903d2257055,,COMPLETED,,,,,
06dc54ec-cc56-4b50-a359-b542869df8bb,e3cf38ec-ecfc-445e-81d6-0b814c43f98e,,COMPLETED,,,,,
06dc54ec-cc56-4b50-a359-b542869df8bb,e3cf38ec-ecfc-445e-81d6-0b814c43f98e,,COMPLETED,,,,,
06dc54ec-cc56-4b50-a359-b542869df8bb,e3cf38ec-ecfc-445e-81d6-0b814c43f98e,,COMPLETED,,,,,
06dc54ec-cc56-4b50-a359-b542869df8bb,e3cf38ec-ecfc-445e-81d6-0b814c43f98e,,COMPLETED,,,,,
06dc54ec-cc56-4b50-a359-b542869df8bb,e3cf38ec-ecfc-445e-81d6-0b814c43f98e,,COMPLETED,,,,,
06dc54ec-cc56-4b50-a359-b542869df8bb,e3cf38ec-ecfc-445e-81d6-0b814c43f98e,,COMPLETED,,,,,
06dc54ec-cc56-4b50-a359-b542869df8bb,e3cf38ec-ecfc-445e-81d6-0b814c43f98e,,COMPLETED,,,,,
06dc54ec-cc56-4b50-a359-b542869df8bb,e3cf38ec-ecfc-445e-81d6-0b814c43f98e,,COMPLETED,,,,,
06dc54ec-cc56-4b50-a359-b542869df8bb,e3cf38ec-ecfc-445e-81d6-0b814c43f98e,,COMPLETED,,,,,
06dc54ec-cc56-4b50-a359-b542869df8bb,e3cf38ec-ecfc-445e-81d6-0b814c43f98e,,COMPLETED,,,,,
06dc54ec-cc56-4b50-a359-b542869df8bb,e3cf38ec-ecfc-445e-81d6-0b814c43f98e,,COMPLETED,,,,,
06dc54ec-cc56-4b50-a359-b542869df8bb,e3cf38ec-ecfc-445e-81d6-0b814c43f98e,,COMPLETED,,,,,
59ccfe49-71d4-4f51-abbf-1d0415ba3f96,686c49b5-4b93-41f4-ad30-77358b93ce76,,COMPLETED,,,,,
59ccfe49-71d4-4f51-abbf-1d0415ba3f96,686c49b5-4b93-41f4-ad30-77358b93ce76,,COMPLETED,,,,,
59ccfe49-71d4-4f51-abbf-1d0415ba3f96,686c49b5-4b93-41f4-ad30-77358b93ce76,,COMPLETED,,,,,
59ccfe49-71d4-4f51-abbf-1d0415ba3f96,686c49b5-4b93-41f4-ad30-77358b93ce76,,COMPLETED,,,,,
f3c36bae-15aa-4766-99b7-6164730a5864,7fdc409d-7b7d-4f71-8792-cd5061ce75e7,,COMPLETED,,,,,
f3c36bae-15aa-4766-99b7-6164730a5864,7fdc409d-7b7d-4f71-8792-cd5061ce75e7,,COMPLETED,,,,,
31c7f3c1-ba12-4594-bdbe-f358d419999a,52d53773-50cd-4125-8c3a-145404294029,,COMPLETED,,,,,
31c7f3c1-ba12-4594-bdbe-f358d419999a,52d53773-50cd-4125-8c3a-145404294029,,COMPLETED,,,,,
65cfab3a-3b8c-4d3d-b007-a84cf723de2c,bb9f65c2-4fde-4507-98d6-0a50197c670e,,COMPLETED,,,,,
65cfab3a-3b8c-4d3d-b007-a84cf723de2c,bb9f65c2-4fde-4507-98d6-0a50197c670e,,COMPLETED,,,,,
65cfab3a-3b8c-4d3d-b007-a84cf723de2c,bb9f65c2-4fde-4507-98d6-0a50197c670e,,COMPLETED,,,,,
65cfab3a-3b8c-4d3d-b007-a84cf723de2c,bb9f65c2-4fde-4507-98d6-0a50197c670e,,COMPLETED,,,,,
59ccfe49-71d4-4f51-abbf-1d0415ba3f96,1bac7f8d-9826-42be-ad23-14902a61afef,,COMPLETED,,,,,
59ccfe49-71d4-4f51-abbf-1d0415ba3f96,1bac7f8d-9826-42be-ad23-14902a61afef,,COMPLETED,,,,,
b84ef8aa-1d5d-4534-bd26-67e47ad481ec,5a49ea28-f5b0-43ef-bd83-45adc3b132fb,,COMPLETED,,,,,
b84ef8aa-1d5d-4534-bd26-67e47ad481ec,5a49ea28-f5b0-43ef-bd83-45adc3b132fb,,COMPLETED,,,,,
b84ef8aa-1d5d-4534-bd26-67e47ad481ec,5a49ea28-f5b0-43ef-bd83-45adc3b132fb,,COMPLETED,,,,,
b84ef8aa-1d5d-4534-bd26-67e47ad481ec,5a49ea28-f5b0-43ef-bd83-45adc3b132fb,,COMPLETED,,,,,
7c409bfa-9905-4047-be0d-daab9d0862ea,60906161-57ee-4cae-a232-a8aa1b02765b,,COMPLETED,,,,,
7c409bfa-9905-4047-be0d-daab9d0862ea,60906161-57ee-4cae-a232-a8aa1b02765b,,COMPLETED,,,,,
59ccfe49-71d4-4f51-abbf-1d0415ba3f96,a79049e9-f62a-42f3-8064-4046ba9e3267,,COMPLETED,,,,,
59ccfe49-71d4-4f51-abbf-1d0415ba3f96,a79049e9-f62a-42f3-8064-4046ba9e3267,,COMPLETED,,,,,
22b69cc3-1f14-4927-aafc-bb8c686fccbe,54b07a5f-c5af-4e14-b9e9-bcfe482cb6ac,,COMPLETED,,,,,
22b69cc3-1f14-4927-aafc-bb8c686fccbe,54b07a5f-c5af-4e14-b9e9-bcfe482cb6ac,,COMPLETED,,,,,
1fb9bc8d-919e-5540-9b20-64bdce7ed530,ff1a5731-801b-479e-acb2-04f443134d9b,,COMPLETED,,,,,
1fb9bc8d-919e-5540-9b20-64bdce7ed530,ff1a5731-801b-479e-acb2-04f443134d9b,,COMPLETED,,,,,
1fb9bc8d-919e-5540-9b20-64bdce7ed530,ff1a5731-801b-479e-acb2-04f443134d9b,,COMPLETED,,,,,
0fdf1bb2-309b-4276-b69a-4f0a68a1a766,f103a3eb-efe3-409b-9062-ee349fd03a52,,COMPLETED,,,,,
0fdf1bb2-309b-4276-b69a-4f0a68a1a766,f103a3eb-efe3-409b-9062-ee349fd03a52,,COMPLETED,,,,,
0fdf1bb2-309b-4276-b69a-4f0a68a1a766,f103a3eb-efe3-409b-9062-ee349fd03a52,,COMPLETED,,,,,
0fdf1bb2-309b-4276-b69a-4f0a68a1a766,f103a3eb-efe3-409b-9062-ee349fd03a52,,COMPLETED,,,,,
b50d0202-fb48-4f6f-9f77-73caf4246ce6,6feb9844-20d8-4494-a020-3baf626f1cb2,,COMPLETED,,,,,
f3c36bae-15aa-4766-99b7-6164730a5864,25c03318-b532-415a-8a87-9fc79550e761,,COMPLETED,,,,,
f3c36bae-15aa-4766-99b7-6164730a5864,25c03318-b532-415a-8a87-9fc79550e761,,COMPLETED,,,,,
59ccfe49-71d4-4f51-abbf-1d0415ba3f96,7a14ceeb-ba0b-4a58-a4bc-da2b218525fb,,COMPLETED,,,,,
2ee99244-2efa-4d9b-b510-d8abf80228f6,d1eaa3f5-d481-4ecd-adc3-d69887c1b804,,COMPLETED,,,,,
